"id","Country","State","County","unit","firstSeen","commonName","scientificName","totalSeen","notes","ChecklistComments","Locations","UTM1","UTM2","lon","lat"
"135","MY","12","",13,2023,"Striated Heron","Butorides striata",1,"","","89250, Sandakan MY-Sabah 5.49595, 118.28248",-8101432.70978869,18730710.0665911,118.282480000065,5.49594599996663
"136","MY","12","",13,2023,"Sunda Crow","Corvus enca",5,"","","89250, Sandakan MY-Sabah 5.49595, 118.28248;89250, Sandakan MY-Sabah 5.49595, 118.28248",-8101432.70978869,18730710.0665911,118.282480000065,5.49594599996663
"137","MY","12","",13,2023,"Wallace's Hawk-Eagle","Nisaetus nanus",4,"",";Proboscis monkey, silvery lutang, flying foxes, and macaques","89250, Sandakan MY-Sabah 5.49595, 118.28248;Kinabatangan River--Tenegang to Menanggol",-8102866.40669454,18732836.522403,118.287002400065,5.48570279996623
"138","MY","12","",13,2023,"White-bellied Sea-Eagle","Icthyophaga leucogaster",2,"","Proboscis monkey, silvery lutang, flying foxes, and macaques","Kinabatangan River--Tenegang to Menanggol",-8102866.40669454,18732836.522403,118.287002400065,5.48570279996623
"139","MY","12","",13,2023,"White-breasted Waterhen","Amaurornis phoenicurus",1,"","Proboscis monkey, silvery lutang, flying foxes, and macaques","Kinabatangan River--Tenegang to Menanggol",-8102866.40669454,18732836.522403,118.287002400065,5.48570279996623
"140","MY","12","",13,2023,"White-chested Babbler","Pellorneum rostratum",3,"","","89250, Sandakan MY-Sabah 5.49595, 118.28248",-8101432.70978869,18730710.0665911,118.282480000065,5.49594599996663
"141","MY","12","",13,2023,"White-crowned Shama","Copsychus stricklandii",2,"H.o;H.o",";Proboscis monkey, silvery lutang, flying foxes, and macaques","89250, Sandakan MY-Sabah 5.49595, 118.28248;Kinabatangan River--Tenegang to Menanggol",-8102866.40669454,18732836.522403,118.287002400065,5.48570279996623
"142","MY","12","",13,2023,"Wrinkled Hornbill","Rhabdotorrhinus corrugatus",3,"",";Proboscis monkey, silvery lutang, flying foxes, and macaques","89250, Sandakan MY-Sabah 5.49595, 118.28248;Kinabatangan River--Tenegang to Menanggol",-8102866.40669454,18732836.522403,118.287002400065,5.48570279996623
"143","MY","12","",13,2023,"Yellow-bellied Prinia","Prinia flaviventris",1,"H.o","Proboscis monkey, silvery lutang, flying foxes, and macaques","Kinabatangan River--Tenegang to Menanggol",-8102866.40669454,18732836.522403,118.287002400065,5.48570279996623
"144","MY","12","",13,2023,"Yellow-rumped Flowerpecker","Prionochilus xanthopygius",2,"","","89250, Sandakan MY-Sabah 5.49595, 118.28248",-8101432.70978869,18730710.0665911,118.282480000065,5.49594599996663
"145","MY","12","",14,2023,"Asian Glossy Starling","Aplonis panayensis",3,"","","Lahad Datu--airport",-8130175.58787589,18834449.1232654,118.329503100059,5.02908909995054
"146","MY","12","",14,2023,"Brahminy Kite","Haliastur indus",1,"","","Lahad Datu--airport",-8130175.58787589,18834449.1232654,118.329503100059,5.02908909995054
"147","MY","12","",14,2023,"Eastern Cattle-Egret","Ardea coromanda",2,"","","Lahad Datu--airport",-8130175.58787589,18834449.1232654,118.329503100059,5.02908909995054
"148","MY","12","",14,2023,"Medium Egret","Ardea intermedia",1,"","","Lahad Datu--airport",-8130175.58787589,18834449.1232654,118.329503100059,5.02908909995054
"149","MY","12","",14,2023,"Pacific Swallow","Hirundo javanica",2,"","","Lahad Datu--airport",-8130175.58787589,18834449.1232654,118.329503100059,5.02908909995054
"150","MY","12","",14,2023,"Paddyfield Pipit","Anthus rufulus",2,"","","Lahad Datu--airport",-8130175.58787589,18834449.1232654,118.329503100059,5.02908909995054
"151","MY","12","",14,2023,"White-breasted Woodswallow","Artamus leucorynchus",1,"","","Lahad Datu--airport",-8130175.58787589,18834449.1232654,118.329503100059,5.02908909995054
"152","MY","12","",14,2023,"Zebra Dove","Geopelia striata",2,"","","Lahad Datu--airport",-8130175.58787589,18834449.1232654,118.329503100059,5.02908909995054
"153","MY","12","",15,2023,"Ashy Tailorbird","Orthotomus ruficeps",2,"","Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"154","MY","12","",15,2023,"Asian Fairy-bluebird","Irena puella",3,"",";Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"155","MY","12","",15,2023,"Banded Broadbill","Eurylaimus javanicus",2,"Seen flying overhead and heard","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"156","MY","12","",15,2023,"Black Hornbill","Anthracoceros malayanus",3,"","Pygmy squirrel;Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"157","MY","12","",15,2023,"Black-and-red Broadbill","Cymbirhynchus macrorhynchos",3,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"158","MY","12","",15,2023,"Black-and-yellow Broadbill","Eurylaimus ochromalus",6,"","Orangutan mother and child, red leaf monkeys;","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"159","MY","12","",15,2023,"Black-crowned Pitta","Erythropitta ussheri",2,"1 seen, 1 h.o","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"160","MY","12","",15,2023,"Black-throated Wren-Babbler","Turdinus atrigularis",1,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"161","MY","12","",15,2023,"Bold-striped Tit-Babbler","Mixornis bornensis",5,"","Pygmy squirrel;Orangutan mother and child, red leaf monkeys;","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"162","MY","12","",15,2023,"Bornean Black Magpie","Platysmurus aterrimus",11,"","Pygmy squirrel;Orangutan mother and child, red leaf monkeys;","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"163","MY","12","",15,2023,"Bornean Bristlehead","Pityriasis gymnocephala",9,"",";Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"164","MY","12","",15,2023,"Bornean Crested Fireback","Lophura ignita",1,"Waking on West trail back to camp","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"165","MY","12","",15,2023,"Bornean Spiderhunter","Arachnothera everetti",3,"","Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"166","MY","12","",15,2023,"Bronzed Drongo","Dicrurus aeneus",2,"","Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"167","MY","12","",15,2023,"Brown Barbet","Caloramphus fuliginosus",3,"","Pygmy squirrel;Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"168","MY","12","",15,2023,"Buff-rumped Woodpecker","Meiglyptes grammithorax",1,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"169","MY","12","",15,2023,"Buffy Fish-Owl","Ketupa ketupu",1,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"170","MY","12","",15,2023,"Chestnut-breasted Malkoha","Phaenicophaeus curvirostris",5,"",";Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"171","MY","12","",15,2023,"Chestnut-rumped Babbler","Stachyris maculata",4,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"172","MY","12","",15,2023,"Common Hill Myna","Gracula religiosa",10,"",";Pygmy squirrelOrangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"173","MY","12","",15,2023,"Cream-eyed Bulbul","Pycnonotus pseudosimplex",1,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"174","MY","12","",15,2023,"Crested Serpent-Eagle","Spilornis cheela",1,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"175","MY","12","",15,2023,"Crimson Sunbird","Aethopyga siparaja",1,"","Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"176","MY","12","",15,2023,"Dark-necked Tailorbird","Orthotomus atrogularis",1,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"177","MY","12","",15,2023,"Dark-sided Flycatcher","Muscicapa sibirica",3,"","Pygmy squirrel;Orangutan mother and child, red leaf monkeys;","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"178","MY","12","",15,2023,"Diard's Trogon","Harpactes diardii",3,"",";Tarsier, 3 mousedeer","Danum Valley Field Centre (DVFC);East Trail, Lahad Datu MY-Sabah (4.9636,117.8075)",-8014687.39097852,18868165.598334,117.807491000044,4.96364199995825
"179","MY","12","",15,2023,"Dollarbird","Eurystomus orientalis",4,"",";Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"180","MY","12","",15,2023,"Dusky Munia","Lonchura fuscans",3,"","Pygmy squirrel;","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"181","MY","12","",15,2023,"Ferruginous Babbler","Pellorneum bicolor",6,"","Pygmy squirrel;Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"182","MY","12","",15,2023,"Fiery Minivet","Pericrocotus igneus",8,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"183","MY","12","",15,2023,"Fluffy-backed Tit-Babbler","Macronus ptilosus",4,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"184","MY","12","",15,2023,"Gold-whiskered Barbet","Psilopogon chrysopogon",1,"H.o","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"185","MY","12","",15,2023,"Gould's Frogmouth","Batrachostomus stellatus",1,"Plain Breast","Tarsier, 3 mousedeer","East Trail, Lahad Datu MY-Sabah (4.9636,117.8075)",-8014687.39097852,18868165.598334,117.807491000044,4.96364199995825
"186","MY","12","",15,2023,"Gray-cheeked Bulbul","Alophoixus tephrogenys",1,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"187","MY","12","",15,2023,"Gray-headed Babbler","Stachyris poliocephala",2,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"188","MY","12","",15,2023,"Gray-headed Canary-Flycatcher","Culicicapa ceylonensis",1,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"189","MY","12","",15,2023,"Gray-hooded Babbler","Cyanoderma bicolor",1,"","Pygmy squirrel","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"190","MY","12","",15,2023,"Gray-rumped Treeswift","Hemiprocne longipennis",12,"","Pygmy squirrel;Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"191","MY","12","",15,2023,"Great Argus","Argusianus argus",2,"",";Pygmy squirrel","Access Road to Danum Valley Field Center, Lahad Datu MY-Sabah (4.9689,117.8159);Danum Valley Field Centre (DVFC)",-8016374.73878602,18866686.701825,117.815855000044,4.96893199995822
"192","MY","12","",15,2023,"Great Slaty Woodpecker","Mulleripicus pulverulentus",2,"","Pygmy squirrel;Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"193","MY","12","",15,2023,"Greater Coucal","Centropus sinensis",1,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"194","MY","12","",15,2023,"Greater Green Leafbird","Chloropsis sonnerati",11,"","Pygmy squirrel","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"195","MY","12","",15,2023,"Greater Racket-tailed Drongo","Dicrurus paradiseus",4,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"196","MY","12","",15,2023,"Green Broadbill","Calyptomena viridis",2,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"197","MY","12","",15,2023,"Green Imperial-Pigeon","Ducula aenea",8,"","Pygmy squirrel;Orangutan mother and child, red leaf monkeys;","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"198","MY","12","",15,2023,"Green Iora","Aegithina viridissima",4,"",";Pygmy squirrel","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"199","MY","12","",15,2023,"Hairy-backed Bulbul","Tricholestes criniger",2,"","","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"200","MY","12","",15,2023,"Helmeted Hornbill","Rhinoplax vigil",3,"H.o;","Pygmy squirrel;","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"201","MY","12","",15,2023,"House Swift","Apus nipalensis",2,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"202","MY","12","",15,2023,"Large Woodshrike","Tephrodornis virgatus",3,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"203","MY","12","",15,2023,"Lesser Green Leafbird","Chloropsis cyanopogon",5,"",";Pygmy squirrel;Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"204","MY","12","",15,2023,"Little Spiderhunter","Arachnothera longirostra",5,"",";Pygmy squirrel;Orangutan mother and child, red leaf monkeys;","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"205","MY","12","",15,2023,"Long-billed Spiderhunter","Arachnothera robusta",4,"","","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"206","MY","12","",15,2023,"Malaysian Pied-Fantail","Rhipidura javanica",8,"",";Pygmy squirrel;Orangutan mother and child, red leaf monkeys","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"207","MY","12","",15,2023,"Moustached Babbler","Malacopteron magnirostre",2,"","","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"208","MY","12","",15,2023,"Nankeen Night Heron","Nycticorax caledonicus",2,";Lost Juvenile","","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"209","MY","12","",15,2023,"Orange-bellied Flowerpecker","Dicaeum trigonostigma",4,"","","Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC);Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"210","MY","12","",15,2023,"Oriental Darter","Anhinga melanogaster",1,"","Pygmy squirrel","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
"211","MY","12","",15,2023,"Oriental Honey-buzzard","Pernis ptilorhynchus",1,"","Pygmy squirrel","Danum Valley Field Centre (DVFC)",-8013857.54991446,18868605.0257141,117.803575500044,4.96229639995828
